date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-09-18,36,1494,12,62,7,215,,,1461,203722,6487,684096,3849,,,09003,9003
2020-09-19,37,1494,12,62,7,215,,,1465,205320,6735,682358,3989,,,09003,9003
2020-09-20,39,1494,13,62,8,215,,,1469,206976,6989,680558,4133,,,09003,9003
2020-09-21,40,1494,13,62,8,215,,,1473,208691,7250,678695,4280,,,09003,9003
2020-09-22,42,1494,14,62,8,215,,,1477,210467,7517,676770,4430,,,09003,9003
2020-09-23,44,1494,14,62,9,215,,,1481,212303,7791,674780,4583,,,09003,9003
2020-09-24,45,1494,15,62,9,215,,,1486,214203,8071,672724,4739,,,09003,9003
2020-09-25,47,1494,15,62,10,215,,,1490,216168,8357,670602,4898,,,09003,9003
2020-09-26,49,1494,16,62,10,215,,,1495,218197,8650,668410,5059,,,09003,9003
2020-09-27,51,1494,16,62,10,215,,,1500,220294,8949,666150,5223,,,09003,9003
2020-09-28,52,1494,17,62,11,215,,,1505,222458,9253,663820,5390,,,09003,9003
2020-09-29,54,1494,18,62,11,215,,,1511,224694,9564,661415,5558,,,09003,9003
2020-03-10,0,1439,0,49,0,175,,,11,0,92,854553,111,,,09009,9009
2020-03-11,0,1439,0,49,0,175,,,11,48,119,854489,127,,,09009,9009
2020-03-12,0,1439,0,49,0,175,,,11,104,148,854407,151,,,09009,9009
2020-03-13,0,1439,0,49,0,175,,,11,172,182,854307,183,,,09009,9009
2020-03-14,0,1439,0,49,0,175,,,11,255,224,854184,224,1,,09009,9009
2020-03-15,0,1439,0,49,0,175,1.9086348535,1.036737817,11,357,274,854033,274,3,,09009,9009
2020-03-16,0,1439,0,49,0,175,1.9197248016,0.692899766,11,480,336,853848,335,4,,09009,9009
2020-03-17,1,1439,0,49,0,175,1.9292031684,0.580467046,11,632,411,853621,410,8,,09009,9009
2020-03-18,1,1439,0,49,0,175,1.9373768704,0.5607869934,11,817,503,853344,501,10,,09009,9009
2020-03-19,1,1439,0,49,0,175,1.9437500186,0.4723446836,11,1044,616,853006,613,23,,09009,9009
2020-03-20,2,1439,0,49,0,175,1.9479696792,0.4307120537,11,1321,754,852591,750,23,,09009,9009
2020-03-21,2,1439,0,49,0,175,1.9498405434,0.4186249763,12,1660,922,852085,918,24,,09009,9009
2020-03-22,3,1439,1,49,0,175,1.9485628377,0.4189938182,12,2075,1128,851465,1122,29,,09009,9009
2020-03-23,4,1439,1,49,0,175,1.9442478661,0.368277919,12,2582,1380,850708,1372,41,,09009,9009
2020-03-24,5,1439,1,49,1,175,1.9362042319,0.3013178838,13,3202,1687,849783,1677,89,,09009,9009
2020-03-25,6,1439,2,49,1,175,1.9239104988,0.3221872869,13,3960,2063,848654,2049,127,,09009,9009
2020-03-26,7,1439,2,49,1,175,1.9076254913,0.2807003422,14,4885,2521,847276,2502,156,,09009,9009
2020-03-27,9,1439,3,49,1,175,1.8871393415,0.2404261627,14,6014,3080,845594,3054,222,,09009,9009
2020-03-28,11,1439,3,49,2,175,1.864723757,0.2411234818,15,7392,3762,843545,3725,236,,09009,9009
2020-03-29,14,1439,4,49,2,175,1.8344854077,0.2094380226,17,9070,4590,841054,4539,280,,09009,9009
2020-03-30,17,1439,5,49,3,175,1.8003054064,0.1962109283,18,11118,5599,838017,5527,373,,09009,9009
2020-03-31,21,1439,6,49,4,175,1.7616344339,0.178506763,20,13608,6823,834342,6713,517,,09009,9009
2020-04-01,26,1439,8,49,5,175,1.7216780884,0.1554001503,22,16606,8283,830052,8004,611,,09009,9009
2020-04-02,31,1439,10,49,6,175,1.679265058,0.1503232295,24,20142,9959,825172,9349,647,,09009,9009
2020-04-03,38,1439,12,49,7,175,1.6343085087,0.1286600512,27,24235,11829,819700,10729,891,,09009,9009
2020-04-04,46,1439,14,49,9,175,1.5874420885,0.130642216,31,28890,13863,813670,12103,1024,,09009,9009
2020-04-05,55,1439,17,49,10,175,1.5405183931,0.1153204067,37,34110,16020,807133,13420,1162,,09009,9009
2020-04-06,65,1439,21,49,12,175,1.4945739015,0.1054894282,43,39826,18238,800217,14619,1468,,09009,9009
2020-04-07,77,1439,25,49,15,175,1.447548574,0.1075174655,52,45998,20456,793027,15639,1664,,09009,9009
2020-04-08,89,1439,29,49,17,175,1.401477876,0.1034964224,61,52536,22596,785711,16416,1945,,09009,9009
2020-04-09,102,1439,34,49,19,175,1.3567776502,0.1,72,59342,24584,778417,16904,2183,,09009,9009
2020-04-10,115,1439,38,49,22,175,1.313129646,0.0999999999999999,85,66278,26320,771341,17044,2383,,09009,9009
2020-04-11,128,1439,43,49,24,175,1.2712479913,0.0999999999999999,99,73200,27724,764647,16815,2715,,09009,9009
2020-04-12,141,1439,48,49,27,175,1.2310307087,0.0999999999999999,114,79960,28720,758489,16214,2946,,09009,9009
2020-04-13,153,1439,52,49,29,175,1.1927145846,0.1,131,86398,29236,753005,15259,3358,,09009,9009
2020-04-14,164,1439,57,49,32,175,1.1563254622,0.0999999999999999,150,92373,29230,748282,14008,3543,,09009,9009
2020-04-15,173,1439,60,49,33,175,1.1217294155,0.1,169,97857,28783,743853,12953,3758,,09009,9009
2020-04-16,181,1439,64,49,35,175,1.0893868348,0.1,190,102970,28085,739531,12162,4163,,09009,9009
2020-04-17,187,1439,66,49,36,175,1.0590435321,0.1,212,107795,27255,735347,11521,4520,,09009,9009
2020-04-18,192,1439,69,49,37,175,1.0307397168,0.0999999999999999,234,112380,26364,731315,10968,4743,,09009,9009
2020-04-19,195,1439,70,49,38,175,1.0047049472,0.1,257,116749,25442,727437,10476,4871,,09009,9009
2020-04-20,197,1439,72,49,39,175,0.9802763416,0.1,281,120928,24517,723715,10020,5272,,09009,9009
2020-04-21,198,1439,73,49,39,175,0.9579424257,0.1,304,124925,23600,720147,9591,5493,,09009,9009
2020-04-22,198,1439,74,49,39,175,0.9378742057,0.1,328,128752,22698,716728,9183,5811,,09009,9009
2020-04-23,197,1439,74,49,39,175,0.9200203754,0.0999999999999999,352,132417,21815,713454,8792,6064,,09009,9009
2020-04-24,195,1439,74,49,39,175,0.9040828381,0.1,376,135925,20955,710321,8416,6286,,09009,9009
2020-04-25,193,1439,74,49,38,175,0.8903101737,0.1,400,139283,20118,707325,8055,6509,,09009,9009
2020-04-26,190,1439,73,49,38,175,0.878764301,0.1,423,142498,19305,704458,7707,6715,,09009,9009
2020-04-27,187,1439,73,49,37,175,0.8695043156,0.1,447,145573,18515,701718,7372,6993,,09009,9009
2020-04-28,184,1439,72,49,36,175,0.8618892747,0.1,470,148514,17751,699099,7050,7089,,09009,9009
2020-04-29,180,1439,71,49,36,175,0.8562942908,0.1,492,151323,17011,696599,6740,7205,,09009,9009
2020-04-30,176,1439,70,49,35,175,0.8527948188,0.1,515,154014,16295,694207,6442,7536,,09009,9009
2020-05-01,172,1439,69,49,34,175,0.8511789921,0.1,536,156581,15605,691927,6155,7900,,09009,9009
2020-05-02,167,1439,68,49,33,175,0.8511994757,0.1,558,159032,14938,689751,5879,8024,,09009,9009
2020-05-03,163,1439,67,49,32,175,0.852454601,0.1,579,161373,14296,687676,5614,8024,,09009,9009
2020-05-04,158,1439,65,49,31,175,0.854806976,0.1,599,163610,13677,685694,5359,8110,,09009,9009
2020-05-05,153,1439,64,49,31,175,0.8575591249,0.1,619,165747,13081,683802,5114,8337,,09009,9009
2020-05-06,149,1439,62,49,30,175,0.8606685353,0.1037300589,638,167786,12508,681999,4879,8419,,09009,9009
2020-05-07,144,1439,61,49,29,175,0.8637030843,0.1086275628,657,169732,11957,680278,4653,8678,,09009,9009
2020-05-08,140,1439,59,49,28,175,0.8662839865,0.1136560232,675,171586,11425,678637,4440,8887,,09009,9009
2020-05-09,135,1439,58,49,27,175,0.8682346365,0.1188664217,693,173355,10912,677072,4236,9091,,09009,9009
2020-05-10,131,1439,56,49,26,175,0.868919561,0.1128951983,710,175042,10421,675581,4040,9209,,09009,9009
2020-05-11,126,1439,55,49,25,175,0.8682408088,0.1130911373,727,176651,9949,674159,3853,9260,,09009,9009
2020-05-12,122,1439,53,49,24,175,0.8657628995,0.1195799507,743,178186,9498,672804,3673,9430,,09009,9009
2020-05-13,117,1439,52,49,23,175,0.8614878092,0.1323610684,759,179649,9064,671513,3501,9570,,09009,9009
2020-05-14,113,1439,50,49,22,175,0.8554780135,0.1283224443,774,181043,8649,670283,3337,9712,,09009,9009
2020-05-15,109,1439,49,49,21,175,0.8481127806,0.1246751012,788,182372,8252,669111,3180,9881,,09009,9009
2020-05-16,105,1439,47,49,21,175,0.8392906241,0.1272218384,803,183638,7871,667995,3030,10075,,09009,9009
2020-05-17,101,1439,46,49,20,175,0.8293514552,0.1243175266,816,184845,7507,666932,2886,10159,,09009,9009
2020-05-18,97,1439,44,49,19,175,0.8188263933,0.1158088449,829,185996,7157,665918,2749,10338,,09009,9009
2020-05-19,94,1439,43,49,18,175,0.8079869715,0.1189379165,842,187094,6823,664951,2618,10427,,09009,9009
2020-05-20,90,1439,41,49,17,175,0.7973174729,0.1162444327,854,188137,6503,664032,2494,10587,,09009,9009
2020-05-21,86,1439,40,49,17,175,0.78712015,0.1191881463,866,189131,6198,663157,2375,10663,,09009,9009
2020-05-22,83,1439,39,49,16,175,0.7779828486,0.1160523553,877,190078,5905,662323,2261,10756,,09009,9009
2020-05-23,80,1439,37,49,15,175,0.7705288494,0.1182041395,888,190980,5626,661530,2153,10847,,09009,9009
2020-05-24,77,1439,36,49,15,175,0.7644653913,0.1199545091,899,191836,5360,660777,2050,10905,,09009,9009
2020-05-25,74,1439,35,49,14,175,0.7601443982,0.1154283696,909,192652,5107,660060,1951,11017,,09009,9009
2020-05-26,71,1439,33,49,13,175,0.7571807138,0.1162839117,918,193428,4865,659377,1857,11121,,09009,9009
2020-05-27,68,1439,32,49,13,175,0.7557593784,0.1282412212,928,194168,4634,658728,1767,11124,,09009,9009
2020-05-28,65,1439,31,49,12,175,0.7557131198,0.1398015804,937,194871,4413,658110,1682,11198,,09009,9009
2020-05-29,62,1439,30,49,12,175,0.7566581847,0.151075769,945,195540,4202,657522,1601,11241,,09009,9009
2020-05-30,60,1439,29,49,11,175,0.7578284172,0.150737952,954,196178,4001,656962,1523,11309,,09009,9009
2020-05-31,57,1439,28,49,11,175,0.7592946322,0.1618616975,962,196784,3810,656430,1449,11323,,09009,9009
2020-06-01,55,1439,27,49,10,175,0.7604358355,0.1730792659,969,197361,3626,655924,1378,11088,,09009,9009
2020-06-02,52,1439,26,49,10,175,0.7608599849,0.1787303272,976,197908,3450,655449,1306,11525,,09009,9009
2020-06-03,50,1439,25,49,9,175,0.7599293412,0.1847724836,984,198425,3280,655008,1230,11548,,09009,9009
2020-06-04,48,1439,24,49,9,175,0.7574711544,0.185482101,990,198911,3113,654598,1154,11582,,09009,9009
2020-06-05,46,1439,23,49,8,175,0.7538379118,0.1865309278,997,199367,2950,654217,1079,11673,,09009,9009
2020-06-06,44,1439,22,49,8,175,0.7490016141,0.1937005494,1003,199792,2789,653865,1006,11817,,09009,9009
2020-06-07,42,1439,21,49,8,175,0.7434634762,0.1895257694,1009,200188,2631,653540,935,11828,,09009,9009
2020-06-08,40,1439,20,49,7,175,0.7371023128,0.191362079,1014,200556,2477,653240,867,11860,,09009,9009
2020-06-09,38,1439,19,49,7,175,0.7304373033,0.1875125989,1020,200896,2327,652965,801,11875,,09009,9009
2020-06-10,37,1439,19,49,6,175,0.723906998,0.1951712384,1025,201211,2180,652713,739,11539,,09009,9009
2020-06-11,35,1439,18,49,6,175,0.7180870138,0.1853043177,1030,201500,2039,652484,679,11558,,09009,9009
2020-06-12,33,1439,17,49,6,175,0.7138973885,0.192287261,1035,201766,1902,652274,623,11606,,09009,9009
2020-06-13,32,1439,16,49,5,175,0.7115892479,0.2045005692,1039,202010,1770,652083,570,11641,,09009,9009
2020-06-14,30,1439,16,49,5,175,0.7117771944,0.2102198164,1044,202232,1644,651911,520,12034,,09009,9009
2020-06-15,28,1439,15,49,5,175,0.7151676587,0.2092410737,1047,202435,1523,651756,473,12055,,09009,9009
2020-06-16,27,1439,14,49,5,175,0.7215628369,0.2073949447,1050,202619,1408,651613,431,12078,,09009,9009
2020-06-17,25,1439,13,49,4,175,0.7312177672,0.2277018172,1052,202788,1300,651481,395,12089,,09009,9009
2020-06-18,24,1439,12,49,4,175,0.7440295387,0.2413238854,1055,202942,1199,651359,362,12105,,09009,9009
2020-06-19,22,1439,12,49,4,175,0.7568180751,0.254952661,1057,203084,1105,651246,333,12136,,09009,9009
2020-06-20,21,1439,11,49,3,175,0.7716695013,0.262212429,1059,203214,1018,651142,306,12174,,09009,9009
2020-06-21,19,1439,10,49,3,175,0.7879278581,0.2806130564,1061,203335,939,651046,282,12185,,09009,9009
2020-06-22,18,1439,10,49,3,175,0.8052596319,0.281383307,1063,203445,865,650958,260,12196,,09009,9009
2020-06-23,17,1439,9,49,3,175,0.822894413,0.2878395895,1065,203547,797,650876,239,12225,,09009,9009
2020-06-24,16,1439,8,49,3,175,0.8409311077,0.2999533523,1066,203641,734,650801,220,12227,,09009,9009
2020-06-25,15,1439,8,49,2,175,0.8585140155,0.3121981121,1068,203728,677,650732,203,12245,,09009,9009
2020-06-26,14,1439,7,49,2,175,0.8754456345,0.3188573801,1070,203808,623,650668,187,12254,,09009,9009
2020-06-27,13,1439,7,49,2,175,0.8915945275,0.3257426017,1071,203881,574,650609,173,12275,,09009,9009
2020-06-28,12,1439,6,49,2,175,0.9070938034,0.3328153515,1072,203949,529,650555,159,12299,,09009,9009
2020-06-29,11,1439,6,49,2,175,0.9221589006,0.3284664325,1073,204012,488,650505,147,12318,,09009,9009
2020-06-30,11,1439,6,49,2,175,0.9356458835,0.3303465786,1075,204069,449,650458,135,12318,,09009,9009
2020-07-01,10,1439,5,49,1,175,,,1076,204123,415,650413,127,,,09009,9009
2020-07-02,9,1439,5,49,1,175,,,1077,204174,384,650367,122,,,09009,9009
2020-07-03,8,1439,5,49,1,175,,,1077,204223,358,650319,120,,,09009,9009
2020-07-04,8,1439,4,49,1,175,,,1078,204272,336,650271,120,,,09009,9009
2020-07-05,7,1439,4,49,1,175,,,1079,204321,318,650221,120,,,09009,9009
2020-07-06,7,1439,4,49,1,175,,,1080,204371,304,650170,122,,,09009,9009
2020-07-07,6,1439,3,49,1,175,,,1081,204421,293,650118,124,,,09009,9009
2020-07-08,6,1439,3,49,1,175,,,1081,204473,285,650063,127,,,09009,9009
2020-07-09,6,1439,3,49,1,175,,,1082,204525,280,650007,131,,,09009,9009
2020-07-10,5,1439,3,49,1,175,,,1082,204580,278,649948,135,,,09009,9009
2020-07-11,5,1439,3,49,0,175,,,1083,204636,277,649886,140,,,09009,9009
2020-07-12,5,1439,2,49,0,175,,,1084,204695,279,649821,147,,,09009,9009
2020-07-13,4,1439,2,49,0,175,,,1084,204756,283,649752,154,,,09009,9009
2020-07-14,4,1439,2,49,0,175,,,1084,204821,289,649679,163,,,09009,9009
2020-07-15,4,1439,2,49,0,175,,,1085,204890,298,649602,172,,,09009,9009
2020-07-16,4,1439,2,49,0,175,,,1085,204961,308,649522,180,,,09009,9009
2020-07-17,4,1439,2,49,0,175,,,1086,205036,318,649440,187,,,09009,9009
2020-07-18,4,1439,2,49,0,175,,,1086,205114,330,649355,194,,,09009,9009
2020-07-19,3,1439,2,49,0,175,,,1087,205195,342,649267,201,,,09009,9009
2020-07-20,3,1439,2,49,0,175,,,1087,205279,355,649175,209,,,09009,9009
2020-07-21,3,1439,2,49,0,175,,,1087,205366,368,649081,217,,,09009,9009
2020-07-22,3,1439,1,49,0,175,,,1088,205456,381,648983,224,,,09009,9009
2020-07-23,3,1439,1,49,0,175,,,1088,205549,395,648881,233,,,09009,9009
2020-07-24,3,1439,1,49,0,175,,,1088,205646,410,648776,241,,,09009,9009
2020-07-25,3,1439,1,49,0,175,,,1089,205746,425,648667,250,,,09009,9009
2020-07-26,3,1439,1,49,0,175,,,1089,205850,440,648554,259,,,09009,9009
2020-07-27,3,1439,1,49,0,175,,,1089,205958,456,648437,268,,,09009,9009
2020-07-28,3,1439,1,49,0,175,,,1090,206070,473,648315,278,,,09009,9009
2020-07-29,3,1439,1,49,0,175,,,1090,206185,490,648189,288,,,09009,9009
2020-07-30,3,1439,1,49,0,175,,,1091,206305,508,648059,298,,,09009,9009
2020-07-31,3,1439,1,49,0,175,,,1091,206429,526,647924,309,,,09009,9009
2020-08-01,4,1439,1,49,0,175,,,1091,206558,545,647784,320,,,09009,9009
2020-08-02,4,1439,1,49,0,175,,,1092,206691,565,647640,332,,,09009,9009
2020-08-03,4,1439,1,49,0,175,,,1092,206830,585,647490,344,,,09009,9009
2020-08-04,4,1439,1,49,0,175,,,1092,206972,606,647334,356,,,09009,9009
2020-08-05,4,1439,1,49,0,175,,,1093,207120,628,647174,369,,,09009,9009
2020-08-06,4,1439,1,49,0,175,,,1093,207274,651,647007,382,,,09009,9009
2020-08-07,4,1439,1,49,0,175,,,1094,207432,674,646835,396,,,09009,9009
2020-08-08,4,1439,1,49,0,175,,,1094,207597,698,646657,410,,,09009,9009
2020-08-09,4,1439,1,49,0,175,,,1095,207767,723,646472,424,,,09009,9009
2020-08-10,5,1439,1,49,1,175,,,1095,207943,749,646281,439,,,09009,9009
2020-08-11,5,1439,1,49,1,175,,,1095,208125,775,646083,455,,,09009,9009
2020-08-12,5,1439,1,49,1,175,,,1096,208314,803,645878,471,,,09009,9009
2020-08-13,5,1439,2,49,1,175,,,1096,208510,832,645665,487,,,09009,9009
2020-08-14,5,1439,2,49,1,175,,,1097,208713,861,645445,505,,,09009,9009
2020-08-15,5,1439,2,49,1,175,,,1098,208923,892,645218,522,,,09009,9009
2020-08-16,5,1439,2,49,1,175,,,1098,209140,923,644982,541,,,09009,9009
2020-08-17,6,1439,2,49,1,175,,,1099,209365,956,644738,560,,,09009,9009
2020-08-18,6,1439,2,49,1,175,,,1099,209598,989,644486,579,,,09009,9009
2020-08-19,6,1439,2,49,1,175,,,1100,209838,1024,644225,600,,,09009,9009
2020-08-20,6,1439,2,49,1,175,,,1100,210087,1060,643955,620,,,09009,9009
2020-08-21,7,1439,2,49,1,175,,,1101,210345,1097,643676,642,,,09009,9009
2020-08-22,7,1439,2,49,1,175,,,1102,210611,1135,643388,664,,,09009,9009
2020-08-23,7,1439,2,49,1,175,,,1102,210887,1175,643089,687,,,09009,9009
2020-08-24,7,1439,2,49,1,175,,,1103,211172,1216,642780,711,,,09009,9009
2020-08-25,7,1439,2,49,1,175,,,1104,211467,1258,642461,735,,,09009,9009
2020-08-26,8,1439,2,49,1,175,,,1105,211772,1302,642130,760,,,09009,9009
2020-08-27,8,1439,2,49,1,175,,,1105,212088,1347,641789,786,,,09009,9009
2020-08-28,8,1439,2,49,1,175,,,1106,212414,1393,641435,813,,,09009,9009
2020-08-29,9,1439,3,49,1,175,,,1107,212753,1441,641069,841,,,09009,9009
2020-08-30,9,1439,3,49,1,175,,,1108,213103,1491,640690,870,,,09009,9009
2020-08-31,9,1439,3,49,2,175,,,1109,213465,1542,640299,899,,,09009,9009
2020-09-01,10,1439,3,49,2,175,,,1110,213839,1594,639895,930,,,09009,9009
2020-09-02,10,1439,3,49,2,175,,,1111,214224,1648,639478,961,,,09009,9009
2020-09-03,10,1439,3,49,2,175,,,1112,214623,1704,639047,993,,,09009,9009
2020-09-04,11,1439,3,49,2,175,,,1113,215035,1762,638602,1026,,,09009,9009
2020-09-05,11,1439,3,49,2,175,,,1114,215460,1821,638143,1060,,,09009,9009
2020-09-06,11,1439,3,49,2,175,,,1115,215900,1883,637668,1095,,,09009,9009
2020-09-07,12,1439,4,49,2,175,,,1116,216354,1946,637178,1131,,,09009,9009
2020-09-08,12,1439,4,49,2,175,,,1117,216823,2010,636672,1168,,,09009,9009
2020-09-09,13,1439,4,49,2,175,,,1118,217308,2077,636148,1207,,,09009,9009
2020-09-10,13,1439,4,49,2,175,,,1119,217810,2146,635607,1246,,,09009,9009
2020-09-11,13,1439,4,49,2,175,,,1121,218329,2217,635048,1286,,,09009,9009
2020-09-12,14,1439,4,49,3,175,,,1122,218863,2290,634472,1328,,,09009,9009
2020-09-13,14,1439,4,49,3,175,,,1123,219415,2365,633877,1371,,,09009,9009
2020-09-14,15,1439,5,49,3,175,,,1125,219986,2442,633262,1414,,,09009,9009
2020-09-15,15,1439,5,49,3,175,,,1126,220575,2521,632628,1460,,,09009,9009
2020-09-16,16,1439,5,49,3,175,,,1128,221182,2603,631976,1506,,,09009,9009
2020-09-17,16,1439,5,49,3,175,,,1129,221802,2686,631308,1553,,,09009,9009
2020-09-18,17,1439,5,49,3,175,,,1131,222452,2772,630610,1602,,,09009,9009
2020-09-19,18,1439,6,49,3,175,,,1133,223120,2860,629892,1651,,,09009,9009
2020-09-20,18,1439,6,49,3,175,,,1134,223807,2951,629154,1702,,,09009,9009
2020-09-21,19,1439,6,49,4,175,,,1136,224513,3044,628395,1755,,,09009,9009
2020-09-22,19,1439,6,49,4,175,,,1138,225242,3139,627613,1808,,,09009,9009
2020-09-23,20,1439,6,49,4,175,,,1140,225992,3236,626809,1862,,,09009,9009
2020-09-24,21,1439,7,49,4,175,,,1142,226764,3335,625981,1918,,,09009,9009
2020-09-25,21,1439,7,49,4,175,,,1144,227559,3437,625129,1975,,,09009,9009
2020-09-26,22,1439,7,49,4,175,,,1146,228376,3542,624253,2033,,,09009,9009
2020-09-27,23,1439,7,49,4,175,,,1148,229218,3649,623352,2093,,,09009,9009
2020-09-28,23,1439,7,49,5,175,,,1150,230084,3758,622425,2154,,,09009,9009
2020-09-29,24,1439,8,49,5,175,,,1152,230974,3869,621473,2215,,,09009,9009
2020-03-12,0,181,0,5,0,23,,,0,0,28,162373,33,,,09007,9007
2020-03-13,0,181,0,5,0,23,,,0,15,37,162349,42,,,09007,9007
2020-03-14,0,181,0,5,0,23,,,0,35,48,162317,54,,,09007,9007
2020-03-15,0,181,0,5,0,23,,,0,60,62,162276,70,,,09007,9007
2020-03-16,0,181,0,5,0,23,,,0,93,80,162223,91,,,09007,9007
2020-03-17,0,181,0,5,0,23,,,0,135,104,162154,117,,,09007,9007
2020-03-18,0,181,0,5,0,23,,,0,190,134,162065,151,1,,09007,9007
2020-03-19,0,181,0,5,0,23,1.6340017453,1.1160175665,0,261,173,161950,195,3,,09007,9007
2020-03-20,0,181,0,5,0,23,1.633066649,0.902667906,0,351,224,161803,252,5,,09007,9007
2020-03-21,0,181,0,5,0,23,1.6324514961,0.8277899503,0,469,289,161612,325,6,,09007,9007
2020-03-22,0,181,0,5,0,23,1.6304212731,0.7706409983,0,620,373,161368,419,6,,09007,9007
2020-03-23,0,181,0,5,0,23,1.6278423755,0.7425179484,0,813,480,161060,533,8,,09007,9007
2020-03-24,0,181,0,5,0,23,1.6242794012,0.7031319717,0,1057,612,160685,664,8,,09007,9007
2020-03-25,0,181,0,5,0,23,1.6196742191,0.6871408652,0,1358,772,160236,813,15,,09007,9007
2020-03-26,0,181,0,5,0,23,1.613745413,0.6484378452,0,1723,960,159705,978,18,,09007,9007
2020-03-27,0,181,0,5,0,23,1.6065407348,0.6158766405,0,2158,1177,159090,1158,25,,09007,9007
2020-03-28,1,181,0,5,0,23,1.5979275895,0.606816036,0,2669,1423,158389,1348,28,,09007,9007
2020-03-29,1,181,0,5,0,23,1.5873702267,0.575222668,0,3258,1694,157607,1541,38,,09007,9007
2020-03-30,1,181,0,5,0,23,1.5747599835,0.5557689209,0,3926,1986,156751,1730,50,,09007,9007
2020-03-31,2,181,0,5,0,23,1.560006343,0.542707422,0,4667,2290,155835,1904,56,,09007,9007
2020-04-01,2,181,0,5,0,23,1.5427936051,0.5245823006,0,5475,2599,154877,2054,66,,09007,9007
2020-04-02,3,181,1,5,0,23,1.5217693303,0.5075574753,0,6337,2899,153900,2169,74,,09007,9007
2020-04-03,3,181,1,5,0,23,1.4970215141,0.4685135328,0,7238,3179,152928,2240,91,,09007,9007
2020-04-04,4,181,1,5,0,23,1.4695384548,0.4475796953,0,8158,3424,151989,2260,100,,09007,9007
2020-04-05,4,181,1,5,0,23,1.4391606334,0.4217080008,0,9074,3619,151110,2222,110,,09007,9007
2020-04-06,5,181,1,5,0,23,1.4058483295,0.3966834184,0,9970,3761,150257,2179,135,,09007,9007
2020-04-07,5,181,1,5,1,23,1.3694212915,0.3783314851,0,10856,3868,149380,2170,150,,09007,9007
2020-04-08,5,181,2,5,1,23,1.3308777795,0.3605905251,0,11742,3954,148487,2177,174,,09007,9007
2020-04-09,6,181,2,5,1,23,1.2903516429,0.3491954023,0,12633,4029,147580,2193,205,,09007,9007
2020-04-10,6,181,2,5,1,23,1.2484343095,0.3324283807,0,13531,4097,146663,2212,240,,09007,9007
2020-04-11,7,181,2,5,1,23,1.2058527241,0.3216266148,0,14437,4160,145736,2233,290,,09007,9007
2020-04-12,7,181,2,5,1,23,1.1632772392,0.3108230879,0,15352,4219,144802,2252,299,,09007,9007
2020-04-13,7,181,2,5,1,23,1.1211329091,0.2998950973,0,16274,4273,143861,2271,339,,09007,9007
2020-04-14,8,181,2,5,1,23,1.0804946319,0.3000793521,0,17204,4325,142915,2288,355,,09007,9007
2020-04-15,8,181,3,5,1,23,1.0413061986,0.2940715702,0,18140,4372,141963,2303,379,,09007,9007
2020-04-16,8,181,3,5,1,23,1.005494684,0.2928624586,0,19082,4417,141008,2316,394,,09007,9007
2020-04-17,8,181,3,5,1,23,0.9728547908,0.2907377788,0,20028,4457,140050,2327,422,,09007,9007
2020-04-18,9,181,3,5,1,23,0.9438955784,0.2933240807,0,20979,4494,139091,2336,448,,09007,9007
2020-04-19,9,181,3,5,1,23,0.9185890011,0.2948559576,0,21934,4526,138130,2343,462,,09007,9007
2020-04-20,9,181,3,5,1,23,0.8970387848,0.3010769692,0,22888,4553,137175,2343,484,,09007,9007
2020-04-21,9,181,3,5,1,23,0.879283099,0.3062025942,0,23840,4573,136234,2332,512,,09007,9007
2020-04-22,9,181,3,5,1,23,0.864998389,0.3276467428,0,24787,4584,135308,2311,525,,09007,9007
2020-04-23,9,181,3,5,1,23,0.8543498559,0.3307207096,0,25724,4585,134399,2283,545,,09007,9007
2020-04-24,10,181,3,5,1,23,0.8468359142,0.3328897977,0,26648,4574,133509,2249,561,,09007,9007
2020-04-25,10,181,3,5,2,23,0.8418035694,0.3401160132,0,27557,4551,132640,2209,576,,09007,9007
2020-04-26,10,181,3,5,2,23,0.839346466,0.3465988205,4,28449,4516,131793,2164,588,,09007,9007
2020-04-27,10,181,3,5,2,23,0.8390176372,0.3466937452,8,29322,4471,130970,2114,609,,09007,9007
2020-04-28,10,181,4,5,2,23,0.8404166398,0.3578368933,13,30173,4414,130173,2060,618,,09007,9007
2020-04-29,10,181,4,5,2,23,0.8433187105,0.3627726404,17,31001,4348,129402,2003,631,,09007,9007
2020-04-30,10,181,4,5,2,23,0.8476008185,0.3615365023,22,31806,4272,128659,1941,657,,09007,9007
2020-05-01,10,181,4,5,2,23,0.8535590086,0.359816521,26,32584,4187,127945,1877,687,,09007,9007
2020-05-02,10,181,4,5,2,23,0.8607334456,0.3577454394,31,33336,4093,127259,1811,707,,09007,9007
2020-05-03,10,181,4,5,2,23,0.868568063,0.3612572829,35,34061,3992,126603,1743,707,,09007,9007
2020-05-04,10,181,4,5,2,23,0.8770966673,0.3645687895,40,34758,3885,125971,1677,713,,09007,9007
2020-05-05,10,181,4,5,2,23,0.8855890387,0.3736642585,45,35430,3774,125361,1616,734,,09007,9007
